index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales predictions
358148,843,2,2015-07-29,962,1,1,0,1,9268.41
686634,937,2,2013-03-27,689,1,1,0,1,8360.09
66159,333,6,2013-06-09,0,0,0,0,0,0.0
668588,302,2,2014-10-01,337,1,1,0,0,4001.04
402857,329,6,2015-03-29,0,0,0,0,0,0.0
354382,1034,5,2014-11-08,290,1,0,0,0,2682.76
12107,734,5,2015-01-10,289,1,0,0,0,3053.14
469435,892,3,2013-10-10,861,1,1,0,0,8353.37
500089,96,3,2013-04-04,532,1,0,0,1,4338.77
290988,578,1,2015-06-23,762,1,0,0,0,7071.06
178794,593,2,2014-04-09,1035,1,0,0,0,7447.61
624708,958,1,2014-05-06,595,1,1,0,0,5401.17
677489,944,4,2014-09-05,1135,1,1,0,1,7692.56
298677,524,4,2013-11-15,913,1,0,0,0,8531.54
703190,311,0,2013-12-23,1049,1,0,0,1,10430.8
130811,501,2,2015-02-18,615,1,1,0,1,6041.11
110239,1039,2,2013-07-31,1233,1,1,0,1,10459.33
624648,511,0,2014-07-14,863,1,1,0,0,6981.18
217090,58,3,2015-07-30,594,1,1,0,0,6729.62
110364,963,4,2015-07-24,717,1,0,0,1,5654.215
678970,860,3,2014-01-23,638,1,1,0,0,4866.612142857142
418148,114,0,2015-06-08,515,1,0,0,0,4395.11
445220,20,2,2013-02-13,753,1,0,0,1,6825.42
126944,33,3,2013-06-20,743,1,1,0,0,7544.91
349411,255,1,2013-02-19,621,1,1,0,0,6700.7
630781,458,6,2014-09-21,0,0,0,0,0,0.0
463948,963,5,2013-08-24,354,1,0,0,0,3217.08
452373,167,6,2015-06-07,0,0,0,0,0,0.0
324245,849,5,2015-04-18,861,1,0,0,0,7648.35
222694,208,6,2014-06-29,0,0,0,0,0,0.0
48646,85,5,2013-11-09,687,1,0,0,0,6415.12
626354,341,6,2014-08-03,0,0,0,0,0,0.0
651600,841,4,2015-03-13,425,1,0,0,0,2828.49
85679,234,2,2013-11-27,787,1,0,0,0,7133.59
183869,333,6,2014-10-12,0,0,0,0,0,0.0
283159,78,6,2013-04-14,0,0,0,0,0,0.0
634703,764,6,2014-01-12,0,0,0,0,0,0.0
706142,5,6,2013-09-08,0,0,0,0,0,0.0
522728,547,5,2015-04-04,688,1,0,0,0,5856.92
663580,705,5,2014-05-03,686,1,0,0,0,6574.3
46119,244,4,2013-12-27,534,1,0,0,1,5399.11
250823,513,2,2014-12-10,1681,1,0,0,0,14171.76
613782,894,5,2014-03-22,753,1,0,0,0,5793.43
200809,974,1,2013-02-05,1806,1,1,0,0,14250.38
269386,814,6,2014-06-15,0,0,0,0,0,0.0
288820,989,4,2015-03-20,637,1,1,0,0,5753.634999999998
365858,135,6,2013-09-22,0,0,0,0,0,0.0
616253,425,0,2015-04-13,590,1,1,0,0,5549.69
260287,875,5,2013-08-10,352,1,0,0,0,3376.52
168584,914,6,2014-06-08,0,0,0,0,0,0.0
667415,1017,3,2013-10-03,0,0,0,1,0,0.0
666578,880,0,2015-05-25,0,0,0,1,0,0.0
443663,813,0,2014-03-17,845,1,1,0,0,8557.231333333333
103282,374,0,2014-05-05,1097,1,1,0,0,10769.86
659814,883,2,2015-07-22,417,1,0,0,1,3687.8
204523,348,3,2013-08-22,665,1,0,0,1,6792.68
105679,529,4,2013-04-26,777,1,1,0,0,8256.11
571093,758,5,2013-08-31,415,1,0,0,0,3564.54
41097,698,5,2013-08-17,1706,1,0,0,0,12839.72
139328,1115,1,2013-11-05,411,1,1,0,0,6535.05
338773,216,1,2013-08-20,676,1,0,0,1,4904.13
196518,753,6,2014-07-27,0,0,0,0,0,0.0
283593,736,0,2014-04-14,641,1,1,0,1,7893.7
260425,229,4,2015-06-26,653,1,0,0,0,6787.1
8772,1078,5,2015-04-25,438,1,0,0,0,5486.78
165827,715,3,2014-06-19,688,1,1,0,0,6562.85
711567,748,1,2014-08-12,344,1,0,0,1,3649.37
25887,202,6,2013-12-08,0,0,0,0,0,0.0
46929,626,4,2015-02-06,922,1,1,0,0,9608.85
252401,364,1,2014-06-10,660,1,0,0,0,5063.26
544688,791,5,2015-02-14,831,1,0,0,0,8005.17
630754,8,5,2013-09-07,307,1,0,0,0,2978.35
355922,33,0,2014-10-20,932,1,1,0,0,10435.42
553915,54,0,2013-11-25,560,1,0,0,0,5085.2
491425,59,1,2014-06-03,691,1,1,0,0,7363.64
42394,681,0,2014-12-29,431,1,0,0,1,3163.35
178531,267,4,2013-12-13,1510,1,0,0,0,12005.83
63227,39,0,2013-01-07,1046,1,1,0,0,10867.79
513313,557,1,2013-07-30,721,1,1,0,1,5650.28
522520,1058,3,2013-08-29,678,1,1,0,1,6960.02
492008,99,0,2015-02-09,431,1,0,0,0,4464.843333333333
26376,641,3,2014-02-13,560,1,0,0,0,4983.93
141308,537,4,2015-02-13,646,1,0,0,0,5820.725
695853,198,4,2014-05-02,493,1,1,0,1,5378.985
699596,994,5,2015-06-20,257,1,0,0,0,2485.35
11724,1034,4,2014-02-14,796,1,0,0,0,6194.72
475449,1068,3,2014-10-09,293,1,1,0,0,4325.31
77094,264,2,2013-08-07,837,1,0,0,0,6436.27
596587,427,1,2013-05-28,829,1,1,0,1,9633.19
424708,663,0,2014-02-03,803,1,1,0,0,8025.29
133400,452,1,2015-06-09,438,1,0,0,0,4193.7
372317,78,3,2015-01-15,502,1,1,0,0,3916.33
469875,487,4,2014-11-21,640,1,0,0,0,5993.44
489986,960,2,2015-05-20,614,1,1,0,0,7557.535
76537,209,3,2013-11-14,582,1,0,0,0,5774.55
228691,506,4,2013-06-28,794,1,0,0,0,6194.41
500104,789,3,2015-05-07,522,1,1,0,0,3942.39
351509,257,1,2013-04-02,916,1,0,0,1,6591.34
403418,367,0,2014-10-27,520,1,0,0,0,4492.57
141754,264,1,2014-07-29,813,1,1,0,1,8279.44
708723,464,2,2015-04-29,1234,1,1,0,0,10556.63
606514,459,4,2014-06-06,1228,1,1,0,0,10002.0225
573456,841,2,2014-12-10,411,1,0,0,0,2712.58
412036,675,3,2013-11-21,675,1,1,0,0,7370.16
454167,150,1,2015-05-05,824,1,1,0,0,8960.46
536326,808,4,2015-06-26,585,1,0,0,0,6380.97
195050,4,1,2014-03-11,1092,1,0,0,0,7270.72
401658,104,6,2015-03-08,0,0,0,0,0,0.0
666654,241,0,2013-07-08,620,1,0,0,0,5381.73
549369,17,4,2013-03-15,823,1,0,0,0,6440.32
525044,844,0,2014-12-15,582,1,1,0,0,6918.83
92889,1112,4,2014-04-11,700,1,0,0,0,7314.89
417990,639,1,2014-06-24,418,1,0,0,0,3803.15
560400,968,0,2013-12-02,1339,1,1,0,0,14931.56
332572,329,5,2013-11-09,429,1,0,0,0,4043.8
380004,365,1,2014-01-21,571,1,1,0,0,6181.82
380320,682,1,2014-10-07,2045,1,1,0,0,14784.88
485277,1084,4,2015-05-08,810,1,1,0,0,6742.88
214984,1107,3,2015-07-23,590,1,0,0,0,4944.58
347030,601,2,2014-01-01,0,0,0,1,1,0.0
554331,450,4,2013-08-02,1138,1,1,0,1,9677.38
180182,808,2,2014-08-20,589,1,1,0,1,7104.6
91585,226,4,2013-05-31,1038,1,1,0,0,9531.78
337287,224,5,2013-06-01,432,1,0,0,0,5065.33
5922,364,1,2013-12-10,592,1,0,0,0,5623.94
668590,483,0,2013-05-27,787,1,1,0,0,7563.98
162038,536,5,2014-11-01,0,0,0,1,0,0.0
570046,346,4,2014-12-05,857,1,1,0,0,10301.43
125515,1010,2,2015-06-10,618,1,0,0,0,6198.97
631827,927,4,2014-01-24,774,1,1,0,0,6676.96
488238,476,2,2013-04-10,670,1,1,0,0,6089.68
595013,309,0,2015-04-06,0,0,0,1,1,0.0
669612,190,4,2014-03-21,684,1,1,0,0,7355.52
522340,1065,5,2015-04-25,320,1,0,0,0,2599.25
145188,429,6,2014-05-18,0,0,0,0,0,0.0
29075,893,6,2014-03-09,0,0,0,0,0,0.0
620257,113,5,2013-06-08,789,1,0,0,0,7968.62
423909,184,5,2014-06-21,486,1,0,0,0,5407.215
5513,885,3,2014-10-09,862,1,1,0,1,7379.92
157741,331,5,2014-01-18,597,1,0,0,0,4638.01
403411,805,4,2015-03-06,557,1,1,0,0,6359.75
668630,379,3,2014-06-26,432,1,0,0,0,3166.68
679924,454,4,2014-10-31,0,0,0,1,1,0.0
127691,780,5,2013-01-26,263,1,0,0,0,2518.26
350679,712,4,2013-05-24,501,1,0,0,1,5126.53
176758,876,6,2014-07-06,0,0,0,0,0,0.0
468908,675,2,2013-12-25,0,0,0,1,1,0.0
491932,1112,1,2015-03-17,777,1,1,0,0,8719.53
528951,645,0,2015-05-18,1573,1,1,0,0,13742.43
708502,271,4,2015-05-15,788,1,0,0,1,6821.68
225772,664,2,2013-04-03,537,1,0,0,0,3934.64
646442,680,0,2013-08-05,823,1,0,0,0,6661.61
65737,534,3,2013-03-21,503,1,1,0,0,5965.56
495271,3,4,2014-05-30,965,1,0,0,0,7227.36
678378,877,0,2013-12-30,1155,1,0,0,1,12150.92
540127,674,3,2014-09-11,898,1,0,0,0,6363.33
655764,396,3,2013-09-05,1204,1,0,0,0,10251.56
668040,931,5,2013-04-06,251,1,0,0,0,2253.94
5574,578,2,2014-09-03,909,1,1,0,0,9367.77
540911,409,4,2014-07-11,467,1,0,0,0,4846.73
234996,206,5,2013-05-18,498,1,0,0,0,4393.08
144721,108,5,2013-12-21,1180,1,0,0,0,11130.22
454454,760,6,2015-07-19,0,0,0,0,0,0.0
42681,922,4,2014-06-06,750,1,1,0,0,7842.95
685198,1080,2,2013-12-04,920,1,1,0,0,10910.76
245786,845,6,2013-01-13,0,0,0,0,0,0.0
489190,1014,2,2014-11-26,1417,1,1,0,0,13124.52
452872,554,5,2013-03-02,345,1,0,0,0,3183.75
438242,971,4,2014-09-12,882,1,0,0,0,6791.72
173708,736,2,2013-07-03,550,1,1,0,0,5878.16
500897,1113,2,2013-03-13,617,1,0,0,0,5291.47
252009,345,5,2015-01-17,313,1,0,0,0,2704.34
489277,358,0,2014-01-27,974,1,0,0,0,7716.715
217799,27,5,2013-08-31,909,1,0,0,0,7832.06
570087,210,2,2013-02-27,266,1,0,0,0,2368.15
277343,1087,5,2013-09-21,530,1,0,0,0,5054.66
246393,344,0,2015-05-11,1258,1,0,0,1,8276.85
333826,116,0,2014-02-24,764,1,0,0,0,6764.07
273126,385,3,2013-05-09,0,0,0,1,0,0.0
633257,139,1,2015-07-07,402,1,0,0,0,4606.17
536436,837,2,2013-03-20,274,1,1,0,0,3309.7066666666665
392807,151,5,2014-03-22,642,1,0,0,0,6405.656666666666
9658,325,4,2015-06-05,727,1,1,0,0,7220.183333333333
672437,1096,6,2013-02-10,0,0,0,0,0,0.0
495729,255,4,2014-07-04,595,1,1,0,0,5912.34
463735,916,5,2013-07-27,581,1,0,0,0,5410.63
639793,784,3,2014-01-23,797,1,1,0,0,7435.25
480953,632,4,2013-02-15,807,1,0,0,0,6524.22
410159,391,0,2013-02-18,950,1,1,0,0,10084.11
615202,398,1,2015-02-17,615,1,1,0,0,6221.3
293906,929,0,2014-05-05,904,1,1,0,0,8081.36
392923,294,0,2014-02-10,946,1,0,0,0,6509.74
196232,319,0,2014-07-07,783,1,0,0,0,6909.79
596255,75,5,2015-03-07,621,1,0,0,0,5742.17
549235,178,4,2013-06-14,943,1,0,0,0,8642.53
230156,779,3,2013-03-07,807,1,1,0,0,7894.46
597117,737,1,2014-11-25,1077,1,1,0,0,8025.33
685371,305,4,2014-02-21,502,1,1,0,0,4900.19
646858,454,5,2014-01-11,257,1,0,0,0,2402.54
251679,218,4,2013-11-08,693,1,1,0,0,5326.21
67256,820,2,2013-06-05,1138,1,1,0,0,12473.64
241647,898,0,2013-07-01,1057,1,1,0,0,11411.47
84242,125,3,2014-07-03,1877,1,1,0,0,14789.73
264455,829,3,2013-10-10,808,1,1,0,0,7205.9
700950,451,5,2015-06-06,482,1,0,0,0,5538.935333333335
466720,78,1,2015-01-27,519,1,1,0,0,4814.49
220602,301,6,2015-03-08,0,0,0,0,0,0.0
437208,781,1,2013-02-12,670,1,0,0,0,4530.16
88172,255,2,2015-07-01,698,1,1,0,1,7396.81
441975,450,6,2014-11-09,0,0,0,0,0,0.0
66246,132,2,2015-01-28,603,1,1,0,0,6237.63
400714,704,1,2014-04-01,1343,1,1,0,0,12734.91
629670,956,3,2013-11-28,512,1,0,0,0,3790.23
354403,1105,0,2014-10-13,425,1,0,0,1,3461.71
229713,395,4,2015-05-08,583,1,1,0,0,4534.72
392982,224,1,2013-02-12,342,1,0,0,0,4191.63
16858,291,5,2015-03-28,456,1,0,0,0,4188.41
201905,86,2,2013-06-05,673,1,1,0,0,5963.850619047618
53626,963,3,2013-05-23,1106,1,0,0,0,10294.93
475129,246,1,2014-02-04,1058,1,1,0,0,8591.1
504712,846,3,2013-09-26,786,1,1,0,0,8084.05
600087,476,2,2014-09-24,560,1,0,0,0,4436.14
230229,773,0,2015-06-15,921,1,1,0,0,7533.3
675976,1108,1,2013-12-17,1101,1,1,0,0,11313.05
137686,147,0,2014-06-30,1199,1,1,0,0,12272.24
582562,929,0,2013-08-05,1015,1,0,0,0,5694.1
323476,619,4,2014-05-09,483,1,1,0,0,5089.456666666666
136418,719,6,2015-07-19,0,0,0,0,0,0.0
111652,131,4,2013-11-22,614,1,1,0,0,5917.25
678755,502,5,2015-05-30,1380,1,0,0,0,9986.63
67477,1006,0,2013-07-08,766,1,0,0,0,5212.1
564828,120,1,2013-08-20,558,1,0,0,0,5240.25
570369,240,6,2014-09-07,0,0,0,0,0,0.0
123695,874,1,2014-12-09,477,1,0,0,0,4500.37
230390,190,0,2013-09-30,695,1,0,0,0,6864.26
394879,790,6,2015-03-29,0,0,0,0,0,0.0
359641,1059,3,2014-06-19,1106,1,1,0,0,8693.77
413992,509,5,2013-06-15,367,1,0,0,0,4063.9766666666665
281975,1057,2,2014-09-17,592,1,1,0,0,5980.64
197809,990,2,2015-01-28,528,1,1,0,0,6158.84
383747,130,0,2014-08-04,677,1,1,0,1,6787.5
337889,571,5,2015-02-28,782,1,0,0,0,10316.17
654060,675,1,2013-02-19,521,1,1,0,0,5805.34
604564,424,5,2015-05-16,811,1,0,0,0,7363.0
174211,722,5,2015-01-10,1081,1,0,0,0,10946.88
197231,891,3,2014-07-24,936,1,0,0,1,6640.26
514692,244,2,2014-09-03,566,1,1,0,0,5767.99
15349,338,6,2014-08-17,0,0,0,0,1,0.0
206461,532,0,2013-11-25,1311,1,0,0,0,11223.0
10577,762,0,2013-08-26,431,1,1,0,1,4816.55
497421,523,1,2014-08-05,1627,1,1,0,1,13886.17
415599,947,4,2014-06-20,1197,1,1,0,1,9690.3
51571,584,1,2014-08-12,325,1,0,0,1,3185.55
609730,456,3,2014-12-18,1239,1,1,0,0,10383.46
296632,905,0,2013-04-08,1936,1,1,0,0,15523.92
423520,186,5,2015-02-07,399,1,0,0,0,3938.99
290548,798,3,2015-06-04,984,1,1,1,0,8559.53
419665,276,2,2015-03-11,431,1,0,0,0,3412.78
420538,856,2,2013-01-02,1001,1,0,0,1,7279.25
217544,538,1,2015-01-20,542,1,0,0,0,3595.94
132638,904,6,2015-02-22,0,0,0,0,0,0.0
161231,1093,4,2013-08-16,921,1,1,0,1,8894.198571428571
60960,211,6,2013-02-17,0,0,0,0,0,0.0
669836,1073,0,2015-01-26,868,1,1,0,0,8467.71
468622,1092,6,2015-03-01,0,0,0,0,0,0.0
305160,641,3,2013-07-25,439,1,0,0,1,4127.75
2335,835,2,2014-02-05,693,1,1,0,0,5583.44
3194,87,6,2013-12-29,0,0,0,0,0,0.0
412316,979,4,2014-07-04,642,1,1,0,0,6495.05
98287,295,0,2015-05-04,786,1,1,0,0,8484.38
695502,1103,1,2014-06-03,459,1,1,0,0,6377.65
630407,155,3,2013-08-29,571,1,1,0,1,6489.99
571087,744,2,2015-05-06,820,1,1,0,0,7782.54
432742,93,3,2014-07-17,634,1,1,0,1,6705.48
71057,753,2,2013-04-24,756,1,1,0,0,8484.56
256949,904,6,2013-09-08,0,0,0,0,0,0.0
497297,980,0,2013-11-18,801,1,1,0,0,9794.73
362059,1081,1,2015-05-05,786,1,1,0,0,8297.21
114603,581,1,2015-06-09,521,1,0,0,0,4094.05
537324,23,6,2013-01-27,0,0,0,0,0,0.0
302542,1095,4,2013-10-11,676,1,1,0,0,4869.91
477958,844,2,2015-06-03,664,1,1,0,0,6156.93
372155,343,0,2014-05-12,572,1,0,0,0,4952.61
497614,714,1,2013-12-03,364,1,1,0,0,5310.09
115863,397,0,2013-07-01,1027,1,1,0,0,10258.65
536522,967,1,2014-08-19,1075,1,1,0,1,10784.16
60343,188,4,2013-01-04,370,1,0,0,1,3801.84
150664,302,0,2015-06-08,276,1,0,0,0,2999.4325
7299,281,5,2013-08-03,683,1,0,0,0,6288.5425
114384,684,5,2013-08-31,731,1,0,0,0,7234.5
693342,690,0,2015-03-30,1007,1,1,0,1,9443.49
547500,357,3,2013-04-25,946,1,1,0,0,9325.18
24623,1071,2,2014-05-07,748,1,1,0,0,6651.53
664784,961,4,2014-10-03,0,0,1,1,0,0.0
337487,155,3,2015-06-04,0,0,1,1,1,0.0
670167,730,4,2013-05-31,1429,1,1,0,0,12505.96
224544,172,1,2015-02-03,881,1,1,0,0,8060.42
108066,310,1,2013-09-24,780,1,1,0,0,8960.61
694229,913,5,2014-04-12,1103,1,0,0,0,8448.54
234270,544,2,2013-01-09,2176,1,1,0,0,17882.7
172277,1000,1,2013-03-05,893,1,1,0,0,9954.02
562833,16,0,2015-04-27,1070,1,1,0,0,10466.52
467388,1026,0,2013-02-18,1630,1,1,0,0,15196.05
481994,568,6,2014-04-20,0,0,0,0,1,0.0
74511,897,1,2015-03-24,281,1,0,0,0,2486.4266666666667
180279,515,4,2014-09-05,887,1,1,0,0,8651.61
563513,600,0,2014-09-15,726,1,1,0,0,8538.73
673266,413,4,2014-04-11,936,1,0,0,0,7643.12
361359,233,4,2015-04-17,1064,1,1,0,0,10179.31
570560,594,1,2015-07-14,489,1,1,0,0,5261.05
429539,239,1,2014-12-16,603,1,1,0,0,8359.94
549400,390,5,2015-06-13,886,1,0,0,0,8386.44
150021,100,2,2013-08-14,853,1,1,0,1,9269.54
696001,360,4,2013-10-11,886,1,1,0,1,7668.55
441003,1084,3,2013-12-12,827,1,0,0,0,7695.35
704418,525,3,2013-12-05,1058,1,1,0,0,11397.04
230374,1042,1,2014-09-02,586,1,1,0,0,5532.52
538264,734,4,2013-05-31,850,1,1,0,0,8126.51
287032,686,4,2015-04-10,695,1,0,0,1,5363.57
347925,474,4,2013-10-25,810,1,1,0,1,7295.473333333333
565729,1089,3,2015-04-30,1343,1,1,0,0,14604.18
622490,448,5,2013-06-15,490,1,0,0,0,5364.466666666666
87673,349,5,2015-01-31,807,1,0,0,0,8487.16
678101,943,6,2014-07-20,0,0,0,0,0,0.0
523800,358,5,2013-03-02,1247,1,0,0,0,11156.71
148824,820,4,2013-10-11,1186,1,1,0,0,12391.25
214350,560,4,2014-08-15,1511,1,0,0,1,11930.3
24194,1062,4,2013-07-12,514,1,0,0,1,5068.1
622560,849,0,2013-09-09,1038,1,1,0,0,10384.02
412622,1095,4,2013-12-06,887,1,1,0,0,8442.75
393964,694,2,2013-07-24,621,1,0,0,0,5668.39
499205,205,2,2014-10-22,823,1,1,0,1,7004.74
197329,573,6,2013-02-17,0,0,0,0,0,0.0
343824,804,4,2013-01-18,416,1,0,0,0,4287.33
609826,856,2,2013-01-09,952,1,1,0,0,7356.43
339822,252,2,2013-01-30,709,1,0,0,0,8360.95
74602,457,2,2014-05-21,410,1,1,0,0,4716.28
449064,665,5,2015-03-14,753,1,0,0,0,6083.66
102407,422,2,2013-03-06,494,1,1,0,0,5164.08
259790,57,0,2013-02-25,844,1,0,0,0,7188.67
18737,125,1,2013-07-30,1818,1,1,0,1,14542.23
136994,947,3,2014-09-04,997,1,1,0,1,8152.62
225299,279,6,2013-09-22,0,0,0,0,0,0.0
230115,156,2,2015-02-04,702,1,1,0,1,7717.68
395685,869,6,2014-06-01,0,0,0,0,0,0.0
587529,234,2,2013-12-04,1147,1,1,0,0,12337.11
184611,123,0,2014-03-17,1314,1,1,0,0,12276.54
31771,640,4,2014-03-07,950,1,1,0,0,12290.15
640775,110,0,2013-01-14,581,1,0,0,0,4666.673333333334
507006,733,0,2014-10-06,3555,1,1,0,1,16546.41
134574,808,1,2015-05-12,606,1,0,0,0,6625.399833333333
221934,914,0,2013-09-09,1406,1,1,0,0,12327.55
297296,393,2,2013-01-02,474,1,0,0,1,4406.93
382099,902,6,2014-01-05,0,0,0,0,0,0.0
552080,441,3,2014-02-27,533,1,0,0,0,4333.54
140685,391,6,2013-09-01,0,0,0,0,0,0.0
419236,798,4,2013-01-11,984,1,1,0,0,8560.97
672815,798,5,2013-08-10,343,1,0,0,0,3171.46
136295,637,1,2015-03-31,648,1,1,0,1,7578.2
625267,621,1,2014-10-14,745,1,0,0,1,5398.56
703298,44,0,2015-02-02,835,1,1,0,1,8938.52
595487,1008,0,2013-01-07,888,1,1,0,0,8228.12
515101,868,1,2013-11-05,614,1,1,0,0,8270.77
702585,695,0,2014-05-12,432,1,0,0,0,4111.12
598063,107,3,2013-06-27,796,1,0,0,1,6128.02
619523,916,6,2014-05-18,0,0,0,0,0,0.0
306390,554,5,2014-03-29,440,1,0,0,0,3923.01
435450,319,6,2013-04-07,0,0,0,0,0,0.0
150532,448,4,2015-07-10,661,1,0,0,1,6077.96
403221,886,3,2013-10-10,650,1,1,0,0,6872.58
703213,86,6,2015-07-26,0,0,0,0,0,0.0
243491,955,0,2013-01-07,500,1,1,0,0,5665.58
522874,480,3,2013-08-22,553,1,0,0,0,4115.33
455877,522,6,2013-09-01,0,0,0,0,0,0.0
652038,498,0,2014-02-10,888,1,0,0,0,6696.77
559612,989,5,2013-07-20,401,1,0,0,0,3672.1533333333336
502957,170,3,2014-01-23,459,1,1,0,0,4777.88
207079,864,6,2014-08-10,0,0,0,0,0,0.0
701479,506,2,2014-03-05,1082,1,1,0,0,10565.94
378895,512,6,2015-02-08,1385,1,0,0,0,7781.41
39102,901,3,2014-01-02,707,1,0,0,1,7295.79
189980,624,5,2014-12-13,510,1,0,0,0,5048.39
55627,136,0,2015-04-13,539,1,1,0,0,7431.39
440244,854,5,2013-11-16,914,1,0,0,0,7590.956666666666
393373,806,0,2014-01-06,0,0,1,1,0,0.0
168711,1085,1,2013-03-12,704,1,0,0,0,6000.14
426376,1068,3,2015-04-30,434,1,1,0,0,4913.48
550128,770,3,2015-03-19,819,1,1,0,0,7467.49
428101,884,4,2013-10-25,733,1,1,0,0,6825.34
111192,95,4,2013-09-27,1005,1,1,0,0,8954.7
682264,480,2,2013-03-13,619,1,0,0,0,4546.33
635668,448,2,2014-04-23,653,1,0,0,1,6085.67
443107,750,1,2013-02-26,283,1,0,0,0,3254.95
700963,444,3,2013-08-15,1350,1,1,0,1,12186.1
676824,653,4,2013-09-13,594,1,1,0,0,6636.39
626155,284,0,2013-08-05,376,1,0,0,1,3953.09
4710,439,3,2014-01-09,914,1,1,0,0,7391.13
338712,800,2,2013-07-03,567,1,1,0,0,6520.37
623230,799,3,2014-11-20,805,1,0,0,0,8064.73
351337,280,2,2013-04-03,446,1,0,0,1,5226.31
289360,617,4,2013-02-08,578,1,1,0,1,7129.27
67026,634,1,2013-12-10,717,1,0,0,0,7413.79
574873,746,5,2013-10-26,427,1,0,0,0,4155.94
380873,233,2,2013-02-27,972,1,0,0,0,8080.46
266763,1,3,2015-04-02,722,1,1,0,1,6867.7
547057,189,3,2014-07-24,801,1,0,0,0,7906.91
412019,465,0,2014-10-20,648,1,1,0,1,7470.59
385076,74,1,2014-06-03,1025,1,1,0,0,8479.87
356595,1072,0,2015-05-11,675,1,0,0,0,6111.94
438458,928,1,2014-01-14,503,1,0,0,0,5346.81
197609,59,0,2013-10-21,788,1,1,0,1,8614.5
15762,545,4,2014-12-19,1225,1,1,0,0,12192.86
39782,697,2,2015-07-01,948,1,1,0,1,9665.82
94951,135,2,2015-05-20,500,1,1,0,0,5684.41
580011,57,3,2013-11-28,948,1,0,0,0,8952.2
348407,695,0,2013-01-28,445,1,0,0,0,3909.13
565276,236,1,2014-06-03,1050,1,1,0,0,9206.32
410520,1049,4,2013-08-30,731,1,1,0,1,6607.83
246893,291,5,2013-11-02,560,1,0,0,0,5538.87
488464,569,2,2014-05-07,714,1,1,0,0,5067.76
467354,288,2,2013-11-27,333,1,0,0,0,3974.63
391296,9,6,2014-06-22,0,0,0,0,0,0.0
255552,183,4,2013-06-21,706,1,1,0,0,6197.19
128134,947,0,2013-04-29,1241,1,1,0,0,9916.79
509447,803,4,2013-04-26,556,1,1,0,0,6879.2
3170,748,3,2014-05-29,0,0,0,1,0,0.0
394679,534,2,2014-04-02,472,1,1,0,0,4780.94
682427,1067,2,2013-11-06,469,1,1,0,0,5500.67
222060,32,5,2014-02-08,289,1,0,0,0,2304.9566666666665
246137,370,6,2013-10-13,0,0,0,0,0,0.0
512513,985,0,2013-08-05,720,1,0,0,1,6958.35
244585,306,5,2015-02-14,331,1,0,0,0,3065.99
615326,542,4,2015-05-22,567,1,1,0,0,6540.53
426811,518,1,2013-06-25,408,1,0,0,0,4238.28
151417,346,2,2013-05-29,686,1,1,0,0,8256.62
271324,622,6,2014-08-10,0,0,0,0,0,0.0
573860,298,5,2013-03-30,1001,1,0,0,0,8942.53
81535,119,3,2014-06-26,576,1,0,0,0,5341.41
688138,43,6,2013-12-01,0,0,0,0,0,0.0
559815,445,3,2014-03-13,1242,1,0,0,0,7779.5
134732,507,5,2013-11-30,813,1,0,0,0,6723.16
322997,233,4,2014-09-19,1025,1,1,0,0,9695.87
42822,350,4,2014-04-11,500,1,0,0,0,6153.61
626188,256,5,2014-01-25,1428,1,0,0,0,10170.5
266689,852,5,2013-09-28,433,1,0,0,0,3951.23
43158,436,6,2013-11-10,0,0,0,0,0,0.0
82019,827,3,2013-02-21,1021,1,1,0,0,9129.23
616029,522,3,2013-09-12,727,1,1,0,0,8507.16
707644,1054,6,2013-11-10,0,0,0,0,0,0.0
39859,430,2,2014-01-15,555,1,0,0,0,5433.935
602329,687,6,2015-05-31,0,0,0,0,0,0.0
631180,634,2,2014-11-05,704,1,1,0,0,7437.43
140558,750,2,2013-08-21,281,1,0,0,1,3189.31
170717,1074,6,2014-09-07,0,0,0,0,0,0.0
531717,171,1,2015-03-17,973,1,1,0,0,9259.53
227681,913,1,2013-08-13,1593,1,1,0,1,14579.16
174572,685,3,2014-01-02,504,1,0,0,1,4939.2
300906,236,3,2014-06-26,733,1,0,0,0,6111.4
155010,399,6,2015-01-18,0,0,0,0,0,0.0
648999,905,1,2013-12-03,2005,1,1,0,0,16719.38
690054,192,6,2015-06-28,0,0,0,0,0,0.0
27358,100,0,2015-02-23,622,1,0,0,0,6068.82
144608,319,0,2013-06-17,1033,1,1,0,0,10395.32
469181,491,6,2014-10-05,0,0,0,0,0,0.0
446737,290,2,2014-03-12,636,1,0,0,0,5868.06
308867,642,5,2014-07-05,437,1,0,0,0,3216.035
51258,240,5,2015-01-03,387,1,0,0,0,3706.92
359677,731,2,2013-01-16,829,1,0,0,0,7070.371999999999
129846,557,0,2014-05-12,534,1,0,0,0,3290.2575
1149,770,6,2014-03-30,0,0,0,0,0,0.0
633111,62,5,2015-01-03,374,1,0,0,0,3482.46
292366,940,0,2014-12-15,1229,1,1,0,0,13528.38
409043,736,2,2014-06-11,390,1,0,0,1,3462.340333333334
256980,972,4,2013-07-05,533,1,1,0,0,4772.63
268334,501,5,2013-11-30,641,1,0,0,0,6664.8
2160,56,6,2014-02-09,0,0,0,0,0,0.0
